protein_id,has_esm,has_prott5,has_prostt5,has_ankh3_large,has_esm3c
NIN3_ORYSJ,1,1,1,1,1
NINAB_DROME,1,1,1,1,1
NINAC_DROME,1,1,1,1,1
NINAG_DROME,1,1,1,1,1
NIN_HUMAN,1,1,1,1,1
NINJ1_DANRE,1,1,1,1,1
NINJ1_HUMAN,1,1,1,1,1
NINJ1_MOUSE,1,1,1,1,1
NINJ1_RAT,1,1,1,1,1
NINJ2_HUMAN,1,1,1,1,1
NINJA_ARATH,1,1,1,1,1
NINL_DANRE,1,1,1,1,1
NINL_DROME,1,1,1,1,1
NINL_HUMAN,1,1,1,1,1
NIN_MOUSE,1,1,1,1,1
NIP11_ARATH,1,1,1,1,1
NIP11_MAIZE,1,1,1,1,1
NIP12_ARATH,1,1,1,1,1
NIP21_ARATH,1,1,1,1,1
NIP21_MAIZE,1,1,1,1,1
NIP21_ORYSJ,1,1,1,1,1
NIP51_ARATH,1,1,1,1,1
NIP61_ARATH,1,1,1,1,1
NIP71_ARATH,1,1,1,1,1
NIP7_HUMAN,1,1,1,1,1
NIP7_SCHPO,1,1,1,1,1
NIP7_YEAST,1,1,1,1,1
NIP80_YEAST,1,1,1,1,1
NIPA1_HUMAN,1,1,1,1,1
NIPA1_MOUSE,1,1,1,1,1
NIPA2_HUMAN,1,1,1,1,1
NIPA2_MOUSE,1,1,1,1,1
NIPA3_MOUSE,1,1,1,1,1
NIPA4_MOUSE,1,1,1,1,1
NIPA6_ARATH,1,1,1,1,1
NIPB_DROME,1,1,1,1,1
NIPBL_CAEEL,1,1,1,1,1
NIPBL_HUMAN,1,1,1,1,1
NIPBL_MOUSE,1,1,1,1,1
NIPI3_CAEEL,1,1,1,1,1
NIPI4_CAEEL,1,1,1,1,1
NIPLA_DANRE,1,1,1,1,1
NIPLB_DANRE,1,1,1,1,1
NIPS1_DANRE,1,1,1,1,1
NIPS1_HUMAN,1,1,1,1,1
NIPS1_MOUSE,1,1,1,1,1
NIPS2_HUMAN,1,1,1,1,1
NIPS2_MOUSE,1,1,1,1,1
NIRA_EMENI,1,1,1,1,1
NIR_ARATH,1,1,1,1,1
NIRB_ECOLI,1,1,1,1,1
NIRC_ECOLI,1,1,1,1,1
NIRD_ECOLI,1,1,1,1,1
NIR_EMENI,1,1,1,1,1
NIRG_PSEAE,1,1,1,1,1
NIRH_PSEAE,1,1,1,1,1
NIRL_PSEAE,1,1,1,1,1
NIRN_PSEAE,1,1,1,1,1
NIRS_PSEAE,1,1,1,1,1
NIR_THIND,1,1,1,1,1
NIS1_YEAST,1,1,1,1,1
NISCH_HUMAN,1,1,1,1,1
NISCH_MOUSE,1,1,1,1,1
NISCH_RAT,1,1,1,1,1
NIT1_MOUSE,1,1,1,1,1
NIT2_HUMAN,1,1,1,1,1
NIT2_SCHPO,1,1,1,1,1
NIT2_YEAST,1,1,1,1,1
NIT3_YEAST,1,1,1,1,1
NITO_DROME,1,1,1,1,1
NITR1_BRADU,1,1,1,1,1
NITR2_BRADU,1,1,1,1,1
NIX_AEDAE,1,1,1,1,1
NJMU_HUMAN,1,1,1,1,1
NK1R_HUMAN,1,1,1,1,1
NK1R_MOUSE,1,1,1,1,1
NK1R_RAT,1,1,1,1,1
NK2R_HUMAN,1,1,1,1,1
NK2R_MOUSE,1,1,1,1,1
NK2R_RAT,1,1,1,1,1
NK3R_CAVPO,1,1,1,1,1
NK3R_HUMAN,1,1,1,1,1
NK3R_RAT,1,1,1,1,1
NKAI1_MOUSE,1,1,1,1,1
NKAI2_MOUSE,1,1,1,1,1
NKAI3_MOUSE,1,1,1,1,1
NKAI4_MOUSE,1,1,1,1,1
NKAIN_DROME,1,1,1,1,1
NKAP1_HUMAN,1,1,1,1,1
NKAP_DICDI,1,1,1,1,1
NKAP_DROME,1,1,1,1,1
NKAP_HUMAN,1,1,1,1,1
NKAP_MOUSE,1,1,1,1,1
NKD1_DANRE,1,1,1,1,1
NKD1_HUMAN,1,1,1,1,1
NKD1_MOUSE,1,1,1,1,1
NKD2_DANRE,1,1,1,1,1
NKD2_HUMAN,1,1,1,1,1
NKD_DROME,1,1,1,1,1
NKG2A_HUMAN,1,1,1,1,1
NKG2C_HUMAN,1,1,1,1,1
NKG2D_HUMAN,1,1,1,1,1
NKG2D_MOUSE,1,1,1,1,1
NKG2D_RAT,1,1,1,1,1
NKG2E_HUMAN,1,1,1,1,1
NKG7_HUMAN,1,1,1,1,1
NKG7_MOUSE,1,1,1,1,1
NK_METJA,1,1,1,1,1
NKP1_SCHPO,1,1,1,1,1
NKP1_YEAST,1,1,1,1,1
NKP2_SCHPO,1,1,1,1,1
NKP2_YEAST,1,1,1,1,1
NKRF_HUMAN,1,1,1,1,1
NK_THEAC,1,1,1,1,1
NKTR_HUMAN,1,1,1,1,1
NKX11_MOUSE,1,1,1,1,1
NKX21_HUMAN,1,1,1,1,1
NKX21_MOUSE,1,1,1,1,1
NKX21_RAT,1,1,1,1,1
NKX22_HUMAN,1,1,1,1,1
NKX22_MOUSE,1,1,1,1,1
NKX23_HUMAN,1,1,1,1,1
NKX23_MOUSE,1,1,1,1,1
NKX25_CHICK,1,1,1,1,1
NKX25_HUMAN,1,1,1,1,1
NKX25_MOUSE,1,1,1,1,1
NKX25_RAT,1,1,1,1,1
NKX26_HUMAN,1,1,1,1,1
NKX26_MOUSE,1,1,1,1,1
NKX28_HUMAN,1,1,1,1,1
NKX28_MOUSE,1,1,1,1,1
NKX31_HUMAN,1,1,1,1,1
NKX31_MOUSE,1,1,1,1,1
NKX32_HUMAN,1,1,1,1,1
NKX32_MOUSE,1,1,1,1,1
NKX61_HUMAN,1,1,1,1,1
NKX61_MESAU,1,1,1,1,1
NKX61_MOUSE,1,1,1,1,1
NKX61_RAT,1,1,1,1,1
NKX62_HUMAN,1,1,1,1,1
NKX63_HUMAN,1,1,1,1,1
NKX63_MOUSE,1,1,1,1,1
NL1A1_RAT,1,1,1,1,1
NL1A2_RAT,1,1,1,1,1
NL1A3_RAT,1,1,1,1,1
NL1A4_RAT,1,1,1,1,1
NL1A5_RAT,1,1,1,1,1
NL1B1_MOUSE,1,1,1,1,1
NL1B2_MOUSE,1,1,1,1,1
NL1B3_MOUSE,1,1,1,1,1
NL1B4_MOUSE,1,1,1,1,1
NL1B5_MOUSE,1,1,1,1,1
NLA_ARATH,1,1,1,1,1
NLAL1_ARATH,1,1,1,1,1
NLE1_ARATH,1,1,1,1,1
NLE1_HUMAN,1,1,1,1,1
NLE1_MOUSE,1,1,1,1,1
NLE1_YEAST,1,1,1,1,1
NLEB1_ECO27,1,1,1,1,1
NLEB1_ECO57,1,1,1,1,1
NLEB2_ECO57,1,1,1,1,1
NLEB_CITRO,1,1,1,1,1
NLE_DROME,1,1,1,1,1
NLEE_ECO27,1,1,1,1,1
NLGN1_CAEEL,1,1,1,1,1
NLGN1_HUMAN,1,1,1,1,1
NLGN1_MOUSE,1,1,1,1,1
NLGN1_RAT,1,1,1,1,1
NLGN2_HUMAN,1,1,1,1,1
NLGN2_MOUSE,1,1,1,1,1
NLGN2_RAT,1,1,1,1,1
NLGN3_HUMAN,1,1,1,1,1
NLGN3_MOUSE,1,1,1,1,1
NLGN3_RAT,1,1,1,1,1
NLGN4_MOUSE,1,1,1,1,1
NLGNX_HUMAN,1,1,1,1,1
NLGNY_HUMAN,1,1,1,1,1
NLHH_MYCTU,1,1,1,1,1
NLK2_XENLA,1,1,1,1,1
NLK_CAEEL,1,1,1,1,1
NLK_HUMAN,1,1,1,1,1
NLK_MOUSE,1,1,1,1,1
NLP1_CAEEL,1,1,1,1,1
NLP2_ARATH,1,1,1,1,1
NLP31_CAEEL,1,1,1,1,1
NLP33_CAEEL,1,1,1,1,1
NLP3_ARATH,1,1,1,1,1
NLP40_CAEEL,1,1,1,1,1
NLP4_ARATH,1,1,1,1,1
NLP5_ARATH,1,1,1,1,1
NLP6_ARATH,1,1,1,1,1
NLP7_ARATH,1,1,1,1,1
NLP7_CAEEL,1,1,1,1,1
NLP8_ARATH,1,1,1,1,1
NLP8_CAEEL,1,1,1,1,1
NLPA_ECOLI,1,1,1,1,1
NLPD_ECOLI,1,1,1,1,1
NLP_DROME,1,1,1,1,1
NLPE_ECOLI,1,1,1,1,1
NLPI_ECOLI,1,1,1,1,1
NLR1A_MOUSE,1,1,1,1,1
NLR1_CAEEL,1,1,1,1,1
NLR9A_MOUSE,1,1,1,1,1
NLR9B_MOUSE,1,1,1,1,1
NLR9C_MOUSE,1,1,1,1,1
NLRC3_HUMAN,1,1,1,1,1
NLRC3_MOUSE,1,1,1,1,1
NLRC4_HUMAN,1,1,1,1,1
NLRC4_MOUSE,1,1,1,1,1
NLRC5_HUMAN,1,1,1,1,1
NLRC5_MOUSE,1,1,1,1,1
NLRP1_DANRE,1,1,1,1,1
NLRP1_HUMAN,1,1,1,1,1
NLRP3_HUMAN,1,1,1,1,1
NLRP3_MOUSE,1,1,1,1,1
NLRP3_RAT,1,1,1,1,1
NLRP6_HUMAN,1,1,1,1,1
NLRP6_MOUSE,1,1,1,1,1
NLRP6_RAT,1,1,1,1,1
NLRP9_HUMAN,1,1,1,1,1
NLRX1_HUMAN,1,1,1,1,1
NLRX1_MOUSE,1,1,1,1,1
NLS1A_DANRE,1,1,1,1,1
NLS1B_DANRE,1,1,1,1,1
NLS1_HUMAN,1,1,1,1,1
NLS1_MOUSE,1,1,1,1,1
NLTL1_ORYSJ,1,1,1,1,1
NLTP1_ARATH,1,1,1,1,1
NLTP1_VIGRR,1,1,1,1,1
NLTP2_ARATH,1,1,1,1,1
NLTP2_CAEEL,1,1,1,1,1
NLTP2_GOSHI,1,1,1,1,1
NLTP3_ARATH,1,1,1,1,1
NLTP3_WHEAT,1,1,1,1,1
NLTP4_ARATH,1,1,1,1,1
NLTP_CORAV,1,1,1,1,1
NLTP_MACIN,1,1,1,1,1
NM111_YEAST,1,1,1,1,1
NMA1_YEAST,1,1,1,1,1
NMA2_YEAST,1,1,1,1,1
NMAD1_CAEEL,1,1,1,1,1
NMAT1_ARATH,1,1,1,1,1
NMAT2_ARATH,1,1,1,1,1
NMAT3_ARATH,1,1,1,1,1
NMAT4_ARATH,1,1,1,1,1
NMB_HUMAN,1,1,1,1,1
NMB_MOUSE,1,1,1,1,1
NMB_PIG,1,1,1,1,1
NMBR_HUMAN,1,1,1,1,1
NMBR_MOUSE,1,1,1,1,1
NMBR_RAT,1,1,1,1,1
NMCP1_ALLCE,1,1,1,1,1
NMCP1_DAUCS,1,1,1,1,1
NMCPA_ORYSJ,1,1,1,1,1
NMCPB_ORYSJ,1,1,1,1,1
NMD2_SCHPO,1,1,1,1,1
NMD2_YEAST,1,1,1,1,1
NMD3A_HUMAN,1,1,1,1,1
NMD3A_MOUSE,1,1,1,1,1
NMD3A_RAT,1,1,1,1,1
NMD3B_HUMAN,1,1,1,1,1
NMD3B_MOUSE,1,1,1,1,1
NMD3B_RAT,1,1,1,1,1
NMD3_HUMAN,1,1,1,1,1
NMD3_YEAST,1,1,1,1,1
NMD4_YEAST,1,1,1,1,1
NMD5_YEAST,1,1,1,1,1
NMDA1_DROME,1,1,1,1,1
NMDE1_HUMAN,1,1,1,1,1
NMDE1_MOUSE,1,1,1,1,1
NMDE1_RAT,1,1,1,1,1
NMDE1_XENLA,1,1,1,1,1
NMDE2_HUMAN,1,1,1,1,1
NMDE2_MOUSE,1,1,1,1,1
NMDE2_RAT,1,1,1,1,1
NMDE2_XENLA,1,1,1,1,1
NMDE3_HUMAN,1,1,1,1,1
NMDE3_MOUSE,1,1,1,1,1
NMDE3_RAT,1,1,1,1,1
NMDE4_HUMAN,1,1,1,1,1
NMDE4_MOUSE,1,1,1,1,1
NMDE4_RAT,1,1,1,1,1
NMDZ1_HUMAN,1,1,1,1,1
NMDZ1_MOUSE,1,1,1,1,1
NMDZ1_RAT,1,1,1,1,1
NMDZ1_XENLA,1,1,1,1,1
NMES1_HUMAN,1,1,1,1,1
NMES1_MOUSE,1,1,1,1,1
NMFIC_NEIMB,1,1,1,1,1
NMI_HUMAN,1,1,1,1,1
NMI_MOUSE,1,1,1,1,1
NMNA1_HUMAN,1,1,1,1,1
NMNA1_MOUSE,1,1,1,1,1
NMNA2_HUMAN,1,1,1,1,1
NMNA2_MOUSE,1,1,1,1,1
NMNA2_RAT,1,1,1,1,1
NMNA3_HUMAN,1,1,1,1,1
NMNA3_MOUSE,1,1,1,1,1
NMNA_DROME,1,1,1,1,1
NMO_PSEAE,1,1,1,1,1
NMP1A_XENLA,1,1,1,1,1
NMP1B_XENLA,1,1,1,1,1
NMRA_EMENI,1,1,1,1,1
NMRL1_HUMAN,1,1,1,1,1
NMS_HUMAN,1,1,1,1,1
NMS_RAT,1,1,1,1,1
NMT1_ARATH,1,1,1,1,1
NMT1_HUMAN,1,1,1,1,1
NMT1_MOUSE,1,1,1,1,1
NMT1_RAT,1,1,1,1,1
NMT1_SCHPO,1,1,1,1,1
NMT2_HUMAN,1,1,1,1,1
NMT2_MOUSE,1,1,1,1,1
NMT_CANAL,1,1,1,1,1
NMT_CATRO,1,1,1,1,1
NMTDH_AGABI,1,1,1,1,1
NMTDH_ALTAL,1,1,1,1,1
NMTDH_DAVTA,1,1,1,1,1
NMTDH_HYPJR,1,1,1,1,1
NMT_DROME,1,1,1,1,1
NMT_EMENI,1,1,1,1,1
NMT_PLAF7,1,1,1,1,1
NMT_PLAFA,1,1,1,1,1
NMT_YEAST,1,1,1,1,1
NMU_HUMAN,1,1,1,1,1
NMU_MOUSE,1,1,1,1,1
NMUR1_HUMAN,1,1,1,1,1
NMUR1_MOUSE,1,1,1,1,1
NMUR2_CAEEL,1,1,1,1,1
NMUR2_HUMAN,1,1,1,1,1
NMUR2_MOUSE,1,1,1,1,1
NMUR2_RAT,1,1,1,1,1
NMU_RAT,1,1,1,1,1
NNAD_DROME,1,1,1,1,1
NNAT_HUMAN,1,1,1,1,1
NNAT_MOUSE,1,1,1,1,1
NNAT_RAT,1,1,1,1,1
NNF1_SCHPO,1,1,1,1,1
NNF1_YEAST,1,1,1,1,1
NNHA_MYCS0,1,1,1,1,1
NNK1_YEAST,1,1,1,1,1
NNMT_HUMAN,1,1,1,1,1
NNMT_MOUSE,1,1,1,1,1
NNRD_ARATH,1,1,1,1,1
NNRD_HUMAN,1,1,1,1,1
NNRD_MOUSE,1,1,1,1,1
NNRD_RAT,1,1,1,1,1
NNRD_YEAST,1,1,1,1,1
NNR_ECOLI,1,1,1,1,1
NNRE_HUMAN,1,1,1,1,1
NNRE_MOUSE,1,1,1,1,1
NNRE_RAT,1,1,1,1,1
NNRE_YEAST,1,1,1,1,1
NNTM_HUMAN,1,1,1,1,1
NNTM_SHEEP,1,1,1,1,1
NO40A_MEDTR,1,1,1,1,1
NO40B_MEDTR,1,1,1,1,1
NO66_CAEEL,1,1,1,1,1
NO66_DROME,1,1,1,1,1
NOA1_ARATH,1,1,1,1,1
NOA1_HUMAN,1,1,1,1,1
NOA1_MOUSE,1,1,1,1,1
NOAT_STRMU,1,1,1,1,1
NOB1_ARATH,1,1,1,1,1
NOB1_CAEEL,1,1,1,1,1
NOB1_HUMAN,1,1,1,1,1
NOB1_MOUSE,1,1,1,1,1
NOB1_YEAST,1,1,1,1,1
NOBOX_HUMAN,1,1,1,1,1
NOBOX_MOUSE,1,1,1,1,1
NOC1L_DROME,1,1,1,1,1
NOC2_ARATH,1,1,1,1,1
NOC2L_HUMAN,1,1,1,1,1
NOC2_YEAST,1,1,1,1,1
NOC3_ARATH,1,1,1,1,1
NOC3L_DANRE,1,1,1,1,1
NOC3L_HUMAN,1,1,1,1,1
NOC3L_MOUSE,1,1,1,1,1
NOC3_YEAST,1,1,1,1,1
NOC4_ARATH,1,1,1,1,1
NOC4L_HUMAN,1,1,1,1,1
NOC4_YEAST,1,1,1,1,1
NOCA1_CAEEL,1,1,1,1,1
NOC_DROME,1,1,1,1,1
NOCT_DROME,1,1,1,1,1
NOCT_HUMAN,1,1,1,1,1
NOCT_MOUSE,1,1,1,1,1
NOD1_HUMAN,1,1,1,1,1
NOD1_MOUSE,1,1,1,1,1
NOD2A_XENLA,1,1,1,1,1
NOD2_BOVIN,1,1,1,1,1
NOD2_HUMAN,1,1,1,1,1
NOD2_MOUSE,1,1,1,1,1
NOD2_RABIT,1,1,1,1,1
NOD4A_XENLA,1,1,1,1,1
NODAL_HUMAN,1,1,1,1,1
NODAL_MOUSE,1,1,1,1,1
NODAL_XENLA,1,1,1,1,1
NODAL_XENTR,1,1,1,1,1
NODD1_RHIME,1,1,1,1,1
NOD_DROME,1,1,1,1,1
NOE1_CHICK,1,1,1,1,1
NOE1_HUMAN,1,1,1,1,1
NOE1_MOUSE,1,1,1,1,1
NOE1_RAT,1,1,1,1,1
NOE2_HUMAN,1,1,1,1,1
NOE2_MOUSE,1,1,1,1,1
NOE2_RAT,1,1,1,1,1
NOE3_MOUSE,1,1,1,1,1
NOE3_RAT,1,1,1,1,1
NOF1_ARATH,1,1,1,1,1
NOG1_ARATH,1,1,1,1,1
NOG1_CAEEL,1,1,1,1,1
NOG1_DROME,1,1,1,1,1
NOG1_SCHPO,1,1,1,1,1
NOG1_TRYBB,1,1,1,1,1
NOG1_YEAST,1,1,1,1,1
NOG2_HUMAN,1,1,1,1,1
NOG2_YEAST,1,1,1,1,1
NOGG1_DANRE,1,1,1,1,1
NOGG2_DANRE,1,1,1,1,1
NOGG3_DANRE,1,1,1,1,1
NOGG_CHICK,1,1,1,1,1
NOGG_HUMAN,1,1,1,1,1
NOGG_MOUSE,1,1,1,1,1
NOGG_RAT,1,1,1,1,1
NOGG_XENLA,1,1,1,1,1
NOI4_ARATH,1,1,1,1,1
NOI_DROME,1,1,1,1,1
NOL10_HUMAN,1,1,1,1,1
NOL10_YEAST,1,1,1,1,1
NOL11_HUMAN,1,1,1,1,1
NOL12_HUMAN,1,1,1,1,1
NOL12_MOUSE,1,1,1,1,1
NOL12_RAT,1,1,1,1,1
NOL3_HUMAN,1,1,1,1,1
NOL3_MOUSE,1,1,1,1,1
NOL3_RAT,1,1,1,1,1
NOL4_HUMAN,1,1,1,1,1
NOL4L_HUMAN,1,1,1,1,1
NOL6_HUMAN,1,1,1,1,1
NOL6_MOUSE,1,1,1,1,1
NOL8_HUMAN,1,1,1,1,1
NOL8_MOUSE,1,1,1,1,1
NOL9_DANRE,1,1,1,1,1
NOL9_HUMAN,1,1,1,1,1
NOL_ARATH,1,1,1,1,1
NOLC1_CAEEL,1,1,1,1,1
NOLC1_HUMAN,1,1,1,1,1
NOLC1_MOUSE,1,1,1,1,1
NOLC1_RAT,1,1,1,1,1
NOL_ORYSJ,1,1,1,1,1
NOM1_HUMAN,1,1,1,1,1
NOM1_MOUSE,1,1,1,1,1
NOMO1_HUMAN,1,1,1,1,1
NOMO2_HUMAN,1,1,1,1,1
NOMO3_HUMAN,1,1,1,1,1
NOMT_ORYSJ,1,1,1,1,1
NONA_DROME,1,1,1,1,1
NONO_HUMAN,1,1,1,1,1
NONO_MOUSE,1,1,1,1,1
NONO_RAT,1,1,1,1,1
NOOT1_MEDTR,1,1,1,1,1
NOOT2_MEDTR,1,1,1,1,1
NOP10_ARATH,1,1,1,1,1
NOP10_DANRE,1,1,1,1,1
NOP10_DICDI,1,1,1,1,1
NOP10_DROME,1,1,1,1,1
NOP10_HUMAN,1,1,1,1,1
NOP10_SCHPO,1,1,1,1,1
NOP10_YEAST,1,1,1,1,1
NOP12_YEAST,1,1,1,1,1
NOP13_YEAST,1,1,1,1,1
NOP14_HUMAN,1,1,1,1,1
NOP14_YEAST,1,1,1,1,1
NOP15_YEAST,1,1,1,1,1
NOP16_HUMAN,1,1,1,1,1
NOP16_SCHPO,1,1,1,1,1
NOP16_YEAST,1,1,1,1,1
NOP19_YEAST,1,1,1,1,1
NOP1_CAEEL,1,1,1,1,1
NOP1_NEUCR,1,1,1,1,1
NOP2A_ARATH,1,1,1,1,1
NOP2_HUMAN,1,1,1,1,1
NOP2_MOUSE,1,1,1,1,1
NOP2_YEAST,1,1,1,1,1
NOP3_YEAST,1,1,1,1,1
NOP4_YEAST,1,1,1,1,1
NOP53_CAEEL,1,1,1,1,1
NOP53_HUMAN,1,1,1,1,1
NOP53_MOUSE,1,1,1,1,1
NOP53_YEAST,1,1,1,1,1
NOP56_HUMAN,1,1,1,1,1
NOP56_MOUSE,1,1,1,1,1
NOP56_SCHPO,1,1,1,1,1
NOP56_YEAST,1,1,1,1,1
NOP58_CANAL,1,1,1,1,1
NOP58_HUMAN,1,1,1,1,1
NOP58_SCHPO,1,1,1,1,1
NOP58_YEAST,1,1,1,1,1
NOP5A_ARATH,1,1,1,1,1
NOP5B_ARATH,1,1,1,1,1
NOP6_YEAST,1,1,1,1,1
NOP8_YEAST,1,1,1,1,1
NOP9_YEAST,1,1,1,1,1
NOPC1_HUMAN,1,1,1,1,1
NORB_STUST,1,1,1,1,1
NORC_PARDE,1,1,1,1,1
NORK_MEDTR,1,1,1,1,1
NORR_ECOLI,1,1,1,1,1
NORV_ECOLI,1,1,1,1,1
NORW_ECOLI,1,1,1,1,1
NOS1_HUMAN,1,1,1,1,1
NOS1_MOUSE,1,1,1,1,1
NOS1_RAT,1,1,1,1,1
NOS2_HUMAN,1,1,1,1,1
NOS2_MOUSE,1,1,1,1,1
NOS2_RAT,1,1,1,1,1
NOS3_BOVIN,1,1,1,1,1
NOS3_HUMAN,1,1,1,1,1
NOS3_MOUSE,1,1,1,1,1
NOS3_PIG,1,1,1,1,1
NOS3_RAT,1,1,1,1,1
NOS_DROME,1,1,1,1,1
NOSIP_DICDI,1,1,1,1,1
NOSIP_DROME,1,1,1,1,1
NOSIP_HUMAN,1,1,1,1,1
NOSM_STRAS,1,1,1,1,1
NOSO_BACSU,1,1,1,1,1
NOSO_DEIRA,1,1,1,1,1
NOSTN_HUMAN,1,1,1,1,1
NOSTN_MOUSE,1,1,1,1,1
NO_STRNX,1,1,1,1,1
NO_STRYX,1,1,1,1,1
NOSZ_STUST,1,1,1,1,1
NOT1A_DANRE,1,1,1,1,1
NOT1P_XENLA,1,1,1,1,1
NOT1_SCHPO,1,1,1,1,1
NOT1_XENLA,1,1,1,1,1
NOT1_YEAST,1,1,1,1,1
NOT2_SCHPO,1,1,1,1,1
NOT2_XENLA,1,1,1,1,1
NOT2_YEAST,1,1,1,1,1
NOT3_CANAL,1,1,1,1,1
NOT3_SCHPO,1,1,1,1,1
NOT3_YEAST,1,1,1,1,1
NOT4_YEAST,1,1,1,1,1
NOT5_YEAST,1,1,1,1,1
NOTC1_CRIGR,1,1,1,1,1
NOTC1_DANRE,1,1,1,1,1
NOTC1_HUMAN,1,1,1,1,1
NOTC1_MOUSE,1,1,1,1,1
NOTC1_RAT,1,1,1,1,1
NOTC1_XENLA,1,1,1,1,1
NOTC1_XENTR,1,1,1,1,1
NOTC2_HUMAN,1,1,1,1,1
NOTC2_MOUSE,1,1,1,1,1
NOTC2_RAT,1,1,1,1,1
NOTC3_HUMAN,1,1,1,1,1
NOTC3_MOUSE,1,1,1,1,1
NOTC3_RAT,1,1,1,1,1
NOTC4_HUMAN,1,1,1,1,1
NOTC4_MOUSE,1,1,1,1,1
NOTCH_DROME,1,1,1,1,1
NOTCH_GIAIC,1,1,1,1,1
NOT_DROME,1,1,1,1,1
NOTO_HUMAN,1,1,1,1,1
NOTO_MOUSE,1,1,1,1,1
NOTO_XENLA,1,1,1,1,1
NOTU2_DANRE,1,1,1,1,1
NOTUM_DROME,1,1,1,1,1
NOTUM_HUMAN,1,1,1,1,1
NOTUM_MOUSE,1,1,1,1,1
NOVA1_HUMAN,1,1,1,1,1
NOVA1_MOUSE,1,1,1,1,1
NOVA1_RAT,1,1,1,1,1
NOVA2_HUMAN,1,1,1,1,1
NOVA2_MOUSE,1,1,1,1,1
NOVA_DROME,1,1,1,1,1
NOV_ARATH,1,1,1,1,1
NOVH_STRNV,1,1,1,1,1
NOVI_STRNV,1,1,1,1,1
NOVJ_STRNV,1,1,1,1,1
NOVK_STRNV,1,1,1,1,1
NOVL_STRNV,1,1,1,1,1
NOVM_STRNV,1,1,1,1,1
NOVN_STRNV,1,1,1,1,1
NOVO_STRNV,1,1,1,1,1
NOVP_STRNV,1,1,1,1,1
NOVQ_STRNV,1,1,1,1,1
NOVS_STRNV,1,1,1,1,1
NOVU_STRNV,1,1,1,1,1
NOVW_STRNV,1,1,1,1,1
NOX1_HUMAN,1,1,1,1,1
NOX1_MOUSE,1,1,1,1,1
NOX1_RAT,1,1,1,1,1
NOX3_HUMAN,1,1,1,1,1
NOX3_MOUSE,1,1,1,1,1
NOX3_RAT,1,1,1,1,1
NOX4_HUMAN,1,1,1,1,1
NOX4_MOUSE,1,1,1,1,1
NOX4_RAT,1,1,1,1,1
NOX5_HUMAN,1,1,1,1,1
NOXA1_HUMAN,1,1,1,1,1
NOXA1_MOUSE,1,1,1,1,1
NOXA_DICDI,1,1,1,1,1
NOXB_DICDI,1,1,1,1,1
NOXC_DICDI,1,1,1,1,1
NOXO1_HUMAN,1,1,1,1,1
NOXO1_MOUSE,1,1,1,1,1
NOXY2_ARATH,1,1,1,1,1
NP106_SCHPO,1,1,1,1,1
NP1_HBOC2,1,1,1,1,1
NP1L1_HUMAN,1,1,1,1,1
NP1L1_MOUSE,1,1,1,1,1
NP1L1_RAT,1,1,1,1,1
NP1L2_MOUSE,1,1,1,1,1
NP1L4_HUMAN,1,1,1,1,1
NP1L4_MOUSE,1,1,1,1,1
NP1L4_RAT,1,1,1,1,1
NP214_ARATH,1,1,1,1,1
NP24_SOLLC,1,1,1,1,1
NP7_RHOPR,1,1,1,1,1
NP93A_ARATH,1,1,1,1,1
NPA1P_HUMAN,1,1,1,1,1
NPAP1_HUMAN,1,1,1,1,1
NPAS1_HUMAN,1,1,1,1,1
NPAS1_MOUSE,1,1,1,1,1
NPAS2_CHICK,1,1,1,1,1
NPAS2_HUMAN,1,1,1,1,1
NPAS2_MOUSE,1,1,1,1,1
NPAS3_HUMAN,1,1,1,1,1
NPAS3_MOUSE,1,1,1,1,1
NPAS4_HUMAN,1,1,1,1,1
NPAS4_MOUSE,1,1,1,1,1
NPAS4_RAT,1,1,1,1,1
NPASH_CAEEL,1,1,1,1,1
NPAT_HUMAN,1,1,1,1,1
NPAT_MOUSE,1,1,1,1,1
NPB_HUMAN,1,1,1,1,1
NP_BPPH2,1,1,1,1,1
NPB_RAT,1,1,1,1,1
NPBW1_HUMAN,1,1,1,1,1
NPBW1_MOUSE,1,1,1,1,1
NPBW2_HUMAN,1,1,1,1,1
NPC1A_CAEEL,1,1,1,1,1
NPC1B_CAEEL,1,1,1,1,1
NPC1B_DROME,1,1,1,1,1
NPC1_HUMAN,1,1,1,1,1
NPC1_MOUSE,1,1,1,1,1
NPC1_YEAST,1,1,1,1,1
NPC2_ARATH,1,1,1,1,1
NPC2_BOVIN,1,1,1,1,1
NPC2_CANGA,1,1,1,1,1
NPC2_DANRE,1,1,1,1,1
NPC2_DROME,1,1,1,1,1
NPC2_EMENI,1,1,1,1,1
NPC2_HUMAN,1,1,1,1,1
NPC2_MOUSE,1,1,1,1,1
NPC2_PANTR,1,1,1,1,1
NPC2_PIG,1,1,1,1,1
NPC2_SCHPO,1,1,1,1,1
NPC2_YEAST,1,1,1,1,1
NPC3_ARATH,1,1,1,1,1
NPC4_ARATH,1,1,1,1,1
NPC5_ARATH,1,1,1,1,1
NPC6_ARATH,1,1,1,1,1
NP_CIMLE,1,1,1,1,1
NPCL1_HUMAN,1,1,1,1,1
NPCL1_MOUSE,1,1,1,1,1
NPCL1_RAT,1,1,1,1,1
NPDC1_HUMAN,1,1,1,1,1
NPD_ECOLI,1,1,1,1,1
NPD_MYCTU,1,1,1,1,1
